epoch,test_loss,test_accuracy
254,2.67,85.6
255,2.82,85.14
256,2.88,84.91
257,2.88,84.98
258,2.32,87.38
259,3.06,84.48
260,2.59,86.27
261,2.5,86.65
262,3.16,84.34
263,3.06,84.94
264,2.34,87.87
265,2.98,85.17
266,2.38,87.67
267,2.52,87.13
268,2.74,86.07
269,2.83,85.78
270,3.33,84.4
271,2.72,85.98
272,3.11,85.05
273,2.75,85.99
274,2.9,85.87
275,2.29,88.08
276,2.92,85.76
277,2.7,86.34
278,2.82,85.91
279,2.62,86.81
280,2.65,86.63
281,2.81,86.37
282,2.75,86.56
283,2.98,85.89
284,3.17,85.41
285,2.7,86.72
286,3.09,85.44
287,3.14,85.59
288,3.09,85.43
289,2.7,86.6
290,2.52,87.36
291,3.52,84.63
292,2.94,85.65
293,3.24,84.87
294,3.27,84.88
295,2.97,86.04
296,3.0,85.99
297,2.89,86.25
298,2.83,86.41
299,2.63,87.28
300,3.09,85.58
301,2.95,86.56
302,3.17,85.88
303,2.82,87.35
304,2.45,88.24
305,3.16,85.97
306,2.68,87.48
307,2.77,87.04
308,2.88,86.84
309,2.45,88.19
310,3.07,85.76
311,2.9,86.49
312,2.78,86.68
313,2.39,88.24
314,3.16,85.34
315,2.53,86.98
316,2.58,87.34
317,2.9,86.52
318,2.49,88.21
319,2.56,87.88
320,2.37,88.69
321,2.56,87.5
322,2.45,87.91
323,2.6,87.88
324,3.07,85.73
325,2.58,87.69
326,2.86,86.9
327,2.53,87.69
328,2.09,89.88
329,2.97,86.59
330,2.42,88.69
331,2.63,87.82
332,2.42,88.91
333,2.48,88.68
334,3.15,86.33
335,2.71,87.93
336,2.76,87.92
337,2.23,89.75
338,2.39,89.19
339,2.42,88.79
340,2.43,88.81
341,2.61,88.21
342,2.19,89.86
343,2.52,88.56
344,2.53,88.42
345,2.39,88.84
346,2.3,89.43
347,2.25,89.69
348,2.63,88.23
349,2.16,90.29
350,2.33,89.26
351,2.4,89.0
352,2.1,90.48
353,2.4,89.03
354,2.16,89.63
355,2.35,89.18
356,2.37,89.2
357,2.13,90.15
358,2.97,87.05
359,2.31,89.8
360,2.86,87.51
361,2.34,89.92
362,2.85,87.77
363,2.28,90.14
364,2.81,87.52
365,2.65,88.76
366,2.48,89.35
367,2.05,90.88
368,2.74,88.26
369,2.67,88.52
370,2.21,90.16
371,2.69,88.17
372,2.32,89.88
373,2.53,89.25
374,2.49,89.51
375,2.55,89.35
376,2.3,90.39
377,2.63,89.28
378,2.7,88.66
379,2.73,88.79
380,2.6,89.0
381,2.91,88.11
382,2.86,88.43
383,2.46,89.45
384,3.22,87.02
385,2.68,88.48
386,2.6,88.9
387,2.76,88.33
388,2.64,88.36
389,2.69,88.33
390,2.42,89.62
391,2.96,87.83
392,2.39,89.89
393,2.56,89.02
394,2.86,87.99
395,2.09,90.97
396,2.28,90.18
397,2.24,90.25
398,2.66,88.84
399,2.51,89.25
400,2.42,89.48
401,2.9,88.37
402,2.83,88.48
403,3.04,87.75
404,3.01,88.14
405,3.07,87.74
406,3.12,87.7
407,2.9,88.38
408,3.3,87.14
409,2.9,88.25
410,2.7,88.86
411,2.89,88.33
412,3.0,87.85
413,3.37,86.98
414,2.87,87.87
415,3.64,85.96
416,2.79,88.51
417,3.91,85.87
418,2.85,88.54
419,3.52,86.7
420,3.53,86.68
421,2.84,88.24
422,2.93,88.33
423,3.76,86.24
424,3.09,87.89
425,3.97,85.63
426,2.85,88.5
427,3.69,85.96
428,3.46,86.95
429,2.61,89.64
430,2.75,89.2
431,2.82,89.1
432,2.94,88.73
433,3.12,88.26
434,2.95,88.69
435,2.61,89.29
436,2.79,89.02
437,2.77,88.97
438,2.82,88.52
439,2.61,89.43
440,3.21,87.24
441,3.12,87.13
442,2.8,88.39
443,2.96,87.99
444,2.69,88.28
445,3.04,87.36
446,2.64,88.54
447,2.96,87.24
448,2.64,88.52
449,3.06,87.67
450,2.88,88.23
451,2.43,89.65
452,3.34,86.25
453,2.38,89.8
454,3.01,87.83
455,2.59,89.35
456,2.69,89.21
457,2.81,88.67
458,2.78,88.49
459,2.98,87.68
460,2.72,89.08
461,3.29,86.78
462,2.45,89.65
463,2.76,88.43
464,2.63,88.93
465,2.74,88.55
466,2.33,90.02
467,2.84,88.56
468,2.53,89.66
469,2.58,89.42
470,2.87,88.4
471,2.81,88.64
472,3.17,87.89
473,2.74,88.96
474,2.82,88.76
475,2.94,88.66
476,2.73,88.86
477,2.87,88.59
478,3.31,87.08
479,3.24,87.58
480,2.51,89.56
481,2.61,89.08
482,2.71,88.91
483,2.89,88.19
484,2.83,88.54
485,3.04,87.63
486,2.77,88.74
487,2.71,89.1
488,3.15,87.7
489,3.22,87.39
490,3.07,87.97
491,3.08,88.09
492,2.78,89.22
493,2.89,88.82
494,3.72,86.77
495,3.08,88.46
496,3.12,88.3
497,2.99,88.94
498,2.89,89.01
499,2.85,89.21
500,2.73,89.63
