epoch,test_loss,test_accuracy
468,2.0,91.51
469,2.17,91.33
470,2.26,90.59
471,1.99,91.63
472,2.3,90.42
473,2.06,91.8
474,2.25,90.7
475,2.41,90.41
476,2.51,90.11
477,3.31,87.98
478,2.72,89.21
479,2.39,90.46
480,2.17,91.41
481,2.39,90.64
482,2.33,90.65
483,2.44,90.21
484,2.63,89.32
485,3.47,86.86
486,2.1,91.31
487,2.25,90.87
488,2.16,91.26
489,2.18,91.16
490,2.29,90.82
491,2.14,91.53
492,1.97,92.08
493,2.05,91.86
494,2.06,91.69
495,2.25,90.96
496,2.21,90.99
497,1.95,92.18
498,2.09,91.96
499,2.12,91.87
500,2.11,92.18
