round,epsilon,delta,opt_order
455,1.3811120304253632,1.1000000000000001e-05,7
456,1.3822363226963146,1.1000000000000001e-05,7
457,1.3833615301957798,1.1000000000000001e-05,7
458,1.3844876536687991,1.1000000000000001e-05,7
459,1.3856146938610194,1.1000000000000001e-05,7
460,1.3867426515186942,1.1000000000000001e-05,7
461,1.3878715273886855,1.1000000000000001e-05,7
462,1.3890013222184627,1.1000000000000001e-05,7
463,1.390132036756103,1.1000000000000001e-05,7
464,1.391263671750294,1.1000000000000001e-05,7
465,1.3923962279503315,1.1000000000000001e-05,7
466,1.3935297061061223,1.1000000000000001e-05,7
467,1.394664106968183,1.1000000000000001e-05,7
468,1.3957994312876414,1.1000000000000001e-05,7
469,1.3969356798162365,1.1000000000000001e-05,7
470,1.3980728533063191,1.1000000000000001e-05,7
471,1.3992109525108538,1.1000000000000001e-05,7
472,1.4003499781834157,1.1000000000000001e-05,7
473,1.4014899310781963,1.1000000000000001e-05,7
474,1.4026308119499982,1.1000000000000001e-05,7
475,1.4037726215542405,1.1000000000000001e-05,7
476,1.4049153606469567,1.1000000000000001e-05,7
477,1.4060590299847946,1.1000000000000001e-05,7
478,1.40720363032502,1.1000000000000001e-05,7
479,1.4083491624255133,1.1000000000000001e-05,7
480,1.409495627044773,1.1000000000000001e-05,7
481,1.4106430249419142,1.1000000000000001e-05,7
482,1.4117913568766713,1.1000000000000001e-05,7
483,1.4129406236093955,1.1000000000000001e-05,7
484,1.4140908259010578,1.1000000000000001e-05,7
485,1.415241964513249,1.1000000000000001e-05,7
486,1.4163940402081796,1.1000000000000001e-05,7
487,1.4175470537486798,1.1000000000000001e-05,7
488,1.418701005898202,1.1000000000000001e-05,7
489,1.4198558974208193,1.1000000000000001e-05,7
490,1.421011729081227,1.1000000000000001e-05,7
491,1.4221685016447432,1.1000000000000001e-05,7
492,1.4233262158773081,1.1000000000000001e-05,7
493,1.4244848725454866,1.1000000000000001e-05,7
494,1.4256444724164672,1.1000000000000001e-05,7
495,1.4268050162580623,1.1000000000000001e-05,7
496,1.42796650483871,1.1000000000000001e-05,7
497,1.429128938927474,1.1000000000000001e-05,7
498,1.4302923192940433,1.1000000000000001e-05,7
499,1.4314566467087346,1.1000000000000001e-05,7
500,1.432621921942491,1.1000000000000001e-05,7
